customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn
CUST-00186,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,51.02,537.39,0.322,speed_issues,0
CUST-00187,Female,1,No,Yes,59,Yes,No,DSL,No,No,One year,Yes,Electronic check,45.67,2711.19,-0.296,speed_issues,0
CUST-00188,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,55.14,3720.53,0.112,contract_confusion,0
CUST-00189,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,73.47,4413.9,0.38,service_outage,0
CUST-00190,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,34.19,155.14,0.437,competitor_offer,1
CUST-00191,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,114.13,3998.38,0.605,competitor_offer,1
CUST-00192,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,91.26,5772.03,-0.448,billing_dispute,0
CUST-00193,Male,0,No,No,31,No,No phone service,DSL,No,No,One year,Yes,Credit card (automatic),22.68,725.17,0.624,none,0
CUST-00194,Male,0,No,No,70,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),48.68,3424.09,-0.478,billing_dispute,1
CUST-00195,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,23.03,1544.37,0.589,none,0
CUST-00196,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,40.95,372.7,0.544,none,0
CUST-00197,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.66,974.44,1.0,none,0
CUST-00198,Female,1,No,No,39,Yes,No,Fiber optic,No,No,Two year,No,Credit card (automatic),89.8,3519.95,0.04,speed_issues,1
CUST-00199,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,89.87,3694.64,-0.096,none,0
CUST-00200,Male,1,Yes,No,71,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),22.53,1613.26,0.317,none,0
CUST-00201,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,76.81,3501.54,0.266,speed_issues,0
CUST-00202,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,114.09,4604.84,1.0,service_outage,1
CUST-00203,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),80.84,243.31,-0.364,speed_issues,1
CUST-00204,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,114.05,1490.02,-0.087,speed_issues,0
CUST-00205,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Electronic check,56.06,762.53,-0.222,contract_confusion,1
CUST-00206,Male,0,No,Yes,52,No,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,63.98,3342.83,0.375,none,1
CUST-00207,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),67.55,1937.36,0.016,service_outage,1
CUST-00208,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),110.39,2467.91,0.375,billing_dispute,0
CUST-00209,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,56.03,1724.65,0.458,none,0
CUST-00210,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),116.34,8153.44,0.42,service_outage,0
CUST-00211,Male,0,Yes,No,60,No,No phone service,Fiber optic,No,Yes,One year,Yes,Electronic check,72.31,4346.14,0.176,none,0
CUST-00212,Male,1,No,Yes,22,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.81,922.42,0.482,competitor_offer,1
CUST-00213,Male,0,Yes,No,7,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),28.37,218.8,0.274,speed_issues,0
CUST-00214,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,35.29,550.14,0.019,none,1
CUST-00215,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,One year,Yes,Mailed check,21.93,582.48,0.001,billing_dispute,0
CUST-00216,Male,1,Yes,No,28,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),87.23,2462.31,0.094,service_outage,0
CUST-00217,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),69.69,392.21,0.793,none,0
CUST-00218,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,91.79,3352.39,0.213,none,1
CUST-00219,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),96.23,3095.99,0.242,billing_dispute,1
CUST-00220,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),111.14,5011.7,0.168,none,0
CUST-00221,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Mailed check,29.7,1785.77,-0.204,speed_issues,0
CUST-00222,Male,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,One year,No,Electronic check,36.61,1475.12,-0.456,billing_dispute,1
CUST-00223,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,72.83,1245.08,0.341,billing_dispute,1
CUST-00224,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.95,465.71,-0.16,billing_dispute,1
CUST-00225,Female,1,Yes,Yes,50,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,27.27,1365.83,0.384,none,0
CUST-00226,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,84.63,3072.15,0.198,none,0
CUST-00227,Male,0,No,No,13,Yes,No,DSL,No,No,One year,No,Electronic check,90.47,1211.5,0.615,none,0
CUST-00228,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,102.34,6905.94,0.518,competitor_offer,1
CUST-00229,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer (automatic),109.57,3185.31,0.455,contract_confusion,1
CUST-00230,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,62.25,3707.66,-0.161,service_outage,0
CUST-00231,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),115.99,6059.18,-0.64,none,1
CUST-00232,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,21.79,786.56,0.701,billing_dispute,0
CUST-00233,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,Two year,No,Credit card (automatic),105.01,3081.38,0.232,competitor_offer,1
CUST-00234,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.15,3171.38,0.155,billing_dispute,0
CUST-00235,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,110.17,1447.77,0.105,none,0
CUST-00236,Female,1,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),40.26,904.95,0.416,billing_dispute,0
CUST-00237,Female,0,No,No,47,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,92.1,4337.82,0.676,none,0
CUST-00238,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),60.55,1658.78,-0.021,none,0
CUST-00239,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),56.15,343.49,-0.45,contract_confusion,1
CUST-00240,Female,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,23.94,997.45,0.912,competitor_offer,1
CUST-00241,Female,0,No,No,9,Yes,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),88.59,802.97,0.356,none,0
CUST-00242,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,35.54,2382.97,0.379,contract_confusion,0
CUST-00243,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),64.3,2782.66,-0.843,competitor_offer,1
CUST-00244,Male,1,No,Yes,12,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,32.13,416.44,0.309,service_outage,0
CUST-00245,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,Yes,One year,Yes,Credit card (automatic),78.45,2517.99,-0.591,service_outage,1
CUST-00246,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,41.11,1324.08,0.08,none,0
CUST-00247,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,Two year,No,Electronic check,77.44,3653.4,0.479,contract_confusion,0
CUST-00248,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),112.66,451.77,0.328,service_outage,0
CUST-00249,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.09,6606.8,0.483,billing_dispute,0
CUST-00250,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,38.05,109.43,-0.017,service_outage,1
CUST-00251,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),27.92,675.65,-0.166,none,0
CUST-00252,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),22.27,780.05,0.062,service_outage,0
CUST-00253,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.85,4139.39,0.19,service_outage,0
CUST-00254,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,42.93,834.49,-0.031,billing_dispute,0
CUST-00255,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.39,1900.06,0.159,competitor_offer,1
CUST-00256,Male,1,No,Yes,19,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.62,811.66,0.206,none,0
CUST-00257,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),102.01,521.72,0.305,service_outage,0
CUST-00258,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),115.89,6534.34,1.0,service_outage,0
CUST-00259,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,93.52,3868.36,-0.188,speed_issues,0
CUST-00260,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.36,2421.86,0.481,none,0
CUST-00261,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.05,3204.24,0.212,none,1
CUST-00262,Female,0,Yes,No,40,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),70.88,2860.07,0.93,speed_issues,1
CUST-00263,Male,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,Two year,Yes,Electronic check,90.16,215.97,-0.146,none,1
CUST-00264,Male,0,No,No,42,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,21.58,919.79,0.109,none,1
CUST-00265,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,24.14,1094.74,0.055,competitor_offer,1
CUST-00266,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,86.73,4860.64,-0.621,service_outage,1
CUST-00267,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,One year,No,Electronic check,51.51,2617.6,0.201,service_outage,0
CUST-00268,Female,0,No,No,4,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,66.88,270.26,0.249,competitor_offer,1
CUST-00269,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),96.2,1377.27,-0.053,competitor_offer,1
CUST-00270,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,75.72,2915.52,-0.635,none,1
CUST-00271,Female,1,No,No,69,Yes,No,DSL,Yes,No,One year,Yes,Credit card (automatic),98.53,6837.59,0.557,speed_issues,0
CUST-00272,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),59.92,2249.72,0.886,none,1
CUST-00273,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),46.74,1808.76,0.7,none,0
CUST-00274,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,41.48,2139.18,0.214,none,1
CUST-00275,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,31.17,83.18,0.145,none,0
CUST-00276,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,Two year,No,Credit card (automatic),21.68,613.91,0.693,billing_dispute,1
CUST-00277,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card (automatic),23.31,726.07,0.688,none,0
CUST-00278,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.1,2935.05,0.277,competitor_offer,1
CUST-00279,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.84,2040.37,0.23,speed_issues,0
CUST-00280,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,56.18,1216.33,0.461,none,0
CUST-00281,Female,0,No,No,9,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),77.16,716.58,0.277,none,1
CUST-00282,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),93.93,1904.01,0.737,contract_confusion,0
CUST-00283,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,37.77,646.43,0.427,billing_dispute,0
CUST-00284,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,93.92,6231.05,0.485,speed_issues,0
CUST-00285,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.9,197.78,0.467,none,1
CUST-00286,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,116.87,4117.6,0.165,competitor_offer,1
CUST-00287,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,46.5,3087.23,0.922,none,0
CUST-00288,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,101.73,2960.51,0.167,contract_confusion,0
CUST-00289,Male,0,No,No,70,Yes,Yes,DSL,No,No,Two year,No,Mailed check,37.05,2625.9,0.13,none,0
CUST-00290,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.06,3185.01,0.1,contract_confusion,0
CUST-00291,Male,0,No,No,71,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,100.66,7185.23,0.918,competitor_offer,1
CUST-00292,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),53.94,1755.41,-0.469,none,1
CUST-00293,Male,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.15,3493.91,-0.044,competitor_offer,0
CUST-00294,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,18.38,366.74,0.487,contract_confusion,0
CUST-00295,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,43.14,1221.41,0.343,billing_dispute,0
CUST-00296,Female,1,No,No,52,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,46.93,2447.86,0.3,contract_confusion,1
CUST-00297,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),63.27,40.01,0.377,competitor_offer,1
CUST-00298,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,31.9,1071.63,0.662,none,0
CUST-00299,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,65.88,2863.5,0.294,billing_dispute,0
CUST-00300,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.85,1147.15,0.278,none,1
CUST-00301,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,55.13,2011.83,0.735,speed_issues,0
CUST-00302,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,Two year,Yes,Credit card (automatic),41.22,1414.38,0.295,none,0
CUST-00303,Male,0,No,No,58,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,72.77,4260.19,0.495,service_outage,0
CUST-00304,Female,0,No,No,23,Yes,No,DSL,No,No,Two year,Yes,Bank transfer (automatic),20.9,502.49,-0.834,service_outage,0
CUST-00305,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,52.08,3361.31,0.028,none,1
CUST-00306,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,70.76,398.9,-0.077,none,0
CUST-00307,Female,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,51.58,3480.32,-0.091,service_outage,0
CUST-00308,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.54,1960.71,0.062,speed_issues,0
CUST-00309,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,102.83,36.37,0.05,none,1
CUST-00310,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,111.4,4462.68,0.556,speed_issues,0
CUST-00311,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),100.74,3067.89,-0.1,contract_confusion,0
CUST-00312,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,27.89,1021.93,0.581,none,0
CUST-00313,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.97,2518.38,0.509,speed_issues,1
CUST-00314,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),89.13,2681.61,-0.221,speed_issues,0
CUST-00315,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,115.44,3254.92,-0.377,competitor_offer,0
CUST-00316,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,42.23,105.63,0.083,speed_issues,1
CUST-00317,Male,0,No,Yes,57,Yes,No,DSL,No,No,Two year,Yes,Credit card (automatic),107.82,6160.66,0.663,competitor_offer,0
CUST-00318,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,91.9,5522.76,0.324,contract_confusion,0
CUST-00319,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),116.35,594.93,0.928,service_outage,0
CUST-00320,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),27.36,547.62,-0.367,none,0
CUST-00321,Female,1,No,Yes,60,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.47,3482.49,-0.307,none,0
CUST-00322,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),65.81,3010.43,-0.25,none,0
CUST-00323,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,85.21,1033.31,0.484,billing_dispute,1
CUST-00324,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,83.4,1845.0,0.474,service_outage,0
CUST-00325,Female,0,Yes,No,30,Yes,No,DSL,No,No,One year,No,Bank transfer (automatic),108.63,3264.75,0.401,none,1
CUST-00326,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),101.87,352.56,0.316,contract_confusion,0
CUST-00327,Male,1,Yes,No,65,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),23.54,1549.19,0.794,billing_dispute,1
CUST-00328,Male,1,Yes,Yes,15,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),66.65,1045.95,0.189,service_outage,0
CUST-00329,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,58.71,1805.77,0.659,contract_confusion,0
CUST-00330,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,117.71,5534.57,1.0,contract_confusion,1
CUST-00331,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,60.73,2564.65,-0.063,competitor_offer,1
CUST-00332,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),86.26,273.91,0.016,speed_issues,0
CUST-00333,Female,0,No,No,61,Yes,No,DSL,No,Yes,Two year,No,Electronic check,46.44,2846.71,-0.564,competitor_offer,0
CUST-00334,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,79.46,3755.89,0.477,competitor_offer,0
CUST-00335,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,38.66,1068.79,0.072,service_outage,0
CUST-00336,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.36,1213.31,0.17,none,1
CUST-00337,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,104.82,7141.15,1.0,contract_confusion,0
CUST-00338,Male,1,Yes,Yes,29,Yes,No,Fiber optic,No,No,One year,No,Electronic check,19.92,592.62,0.451,none,1
CUST-00339,Female,0,No,No,64,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,68.46,4411.37,-0.137,speed_issues,1
CUST-00340,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),116.24,7913.28,0.049,contract_confusion,0
CUST-00341,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),33.93,464.75,-0.086,billing_dispute,1
CUST-00342,Female,1,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,36.34,1211.77,0.357,service_outage,1
CUST-00343,Male,1,Yes,No,55,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),65.08,3589.3,0.277,competitor_offer,0
CUST-00344,Female,0,No,Yes,28,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,105.1,2982.58,0.729,speed_issues,1
CUST-00345,Male,0,No,No,24,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),74.28,1818.08,0.344,none,1
CUST-00346,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer (automatic),68.87,4489.04,0.105,none,0
CUST-00347,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,26.68,1061.28,0.318,none,1
CUST-00348,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,114.2,1606.51,-0.218,speed_issues,0
CUST-00349,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),52.71,1636.67,0.033,speed_issues,0
CUST-00350,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,43.18,849.68,0.242,billing_dispute,1
CUST-00351,Female,0,Yes,No,52,No,No phone service,Fiber optic,No,Yes,Two year,No,Credit card (automatic),59.17,3095.02,0.826,competitor_offer,0
CUST-00352,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),59.42,3932.08,0.554,none,0
