customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn,tenure_group,revenue_risk,service_count,sentiment_tier,high_risk_complaint,manual_risk_score,gender_enc,partner_enc,dependents_enc,phone_service_enc,paperless_billing_enc,online_security_enc,tech_support_enc,contract_enc,internet_service_enc,payment_method_enc,complaint_severity,sentiment_tier_enc,churn_probability,churn_risk_label
CUST-00107,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),89.92,1202.08,-0.1,speed_issues,0,13-24m,6.423,3,neutral,0,0.0,0,0,0,1,1,0,0,1,0,2,1,1,0.2355,Low
CUST-00108,Female,0,No,No,26,No,No phone service,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),35.15,947.47,0.243,service_outage,0,25-48m,1.302,2,neutral,1,1.4,0,0,0,0,1,0,1,1,2,2,2,1,0.6138,High
CUST-00109,Female,0,No,Yes,40,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.24,2675.45,0.285,contract_confusion,1,25-48m,1.616,4,neutral,0,1.5,0,0,1,1,0,1,1,0,1,2,1,1,0.5628,Medium
CUST-00110,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.04,179.24,0.409,contract_confusion,1,0-12m,24.68,3,positive,0,3.2,1,1,1,1,1,0,0,0,0,0,1,2,0.7883,High
CUST-00111,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,112.51,6553.3,0.015,billing_dispute,1,49-72m,1.907,1,neutral,1,2.3,0,1,1,1,0,0,0,0,0,1,2,1,0.7848,High
CUST-00112,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),25.83,600.15,-0.05,service_outage,0,13-24m,1.123,2,neutral,1,1.4,1,0,0,1,1,0,0,2,2,2,2,1,0.3158,Medium
CUST-00113,Female,0,No,No,17,Yes,No,DSL,Yes,No,Two year,No,Electronic check,111.05,1913.11,0.658,speed_issues,0,13-24m,6.169,2,positive,0,0.5,0,0,0,1,0,1,0,2,1,0,1,2,0.0868,Low
CUST-00114,Female,0,Yes,No,40,No,No phone service,Fiber optic,Yes,No,One year,No,Credit card (automatic),38.82,1563.92,-0.259,none,0,25-48m,0.947,1,neutral,0,0.6,0,1,0,0,0,1,0,1,2,3,0,1,0.5733,Medium
CUST-00115,Male,0,No,No,7,Yes,No,DSL,No,Yes,Two year,Yes,Credit card (automatic),102.09,749.31,0.689,billing_dispute,1,0-12m,12.761,3,positive,1,2.0,1,0,0,1,1,0,1,2,1,3,2,2,0.6232,High
CUST-00116,Female,1,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),27.05,857.75,0.167,none,0,25-48m,0.845,4,neutral,0,0.6,0,0,0,1,0,1,1,1,2,3,0,1,0.271,Low
CUST-00117,Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,116.87,4681.19,0.301,speed_issues,1,25-48m,2.85,2,neutral,0,1.1,1,0,0,1,0,0,0,1,2,0,1,1,0.7267,High
CUST-00118,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,98.76,4388.01,-0.001,none,1,25-48m,2.195,4,neutral,0,2.6,0,0,0,1,1,1,0,0,2,0,0,1,0.7828,High
CUST-00119,Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,One year,No,Electronic check,24.3,203.47,0.115,contract_confusion,1,0-12m,2.7,3,neutral,0,2.3,0,0,0,1,0,1,1,1,2,0,1,1,0.8952,High
CUST-00120,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,39.41,1879.31,0.604,none,0,25-48m,0.821,4,positive,0,0.6,1,1,0,1,1,1,0,2,2,1,0,2,0.135,Low
CUST-00121,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,72.85,1711.61,0.018,competitor_offer,1,13-24m,3.035,2,neutral,1,1.9,0,1,0,1,0,0,0,1,2,0,3,1,0.8008,High
CUST-00122,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,70.36,3057.87,-0.506,none,0,25-48m,1.599,3,negative,0,1.5,1,0,0,1,1,0,0,1,0,0,0,0,0.5969,Medium
CUST-00123,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,80.93,4621.05,0.22,competitor_offer,0,49-72m,1.395,3,neutral,1,3.4,0,1,0,1,0,1,0,0,2,0,3,1,0.8708,High
CUST-00124,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,One year,No,Mailed check,64.35,4192.46,-0.097,speed_issues,0,49-72m,0.975,1,neutral,0,0.6,1,0,1,1,0,0,0,1,2,1,1,1,0.4611,Medium
CUST-00125,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,91.42,1561.58,-0.171,speed_issues,0,13-24m,5.079,2,neutral,0,2.1,1,0,1,1,1,0,0,0,2,1,1,1,0.7373,High
CUST-00126,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,52.85,1483.43,-0.064,competitor_offer,1,25-48m,1.822,1,neutral,1,2.9,0,0,0,1,0,0,0,0,2,1,3,1,0.924,High
CUST-00127,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,35.64,49.8,1.0,billing_dispute,1,0-12m,17.82,1,positive,1,4.0,0,0,1,1,0,0,0,0,0,0,2,2,0.9334,High
CUST-00128,Male,0,No,No,67,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),21.38,1458.67,0.127,competitor_offer,1,49-72m,0.314,1,neutral,1,2.9,1,0,0,1,0,0,0,0,2,3,3,1,0.9344,High
CUST-00129,Female,1,No,No,38,Yes,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,50.48,1926.89,0.006,contract_confusion,0,25-48m,1.294,3,neutral,0,0.6,0,0,0,1,0,0,1,2,2,1,1,1,0.3919,Medium
CUST-00130,Female,0,No,Yes,40,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,60.69,2476.14,0.539,none,0,25-48m,1.48,1,positive,0,1.1,0,0,1,1,0,0,0,2,2,0,0,2,0.1869,Low
CUST-00131,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,83.91,5908.64,0.418,service_outage,1,49-72m,1.182,3,positive,1,3.4,0,0,1,1,0,1,1,0,2,0,2,2,0.8895,High
CUST-00132,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,98.65,2100.82,0.664,speed_issues,0,13-24m,4.484,1,positive,0,0.5,1,0,1,1,0,0,0,2,0,0,1,2,0.0659,Low
CUST-00133,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,42.01,2050.55,0.781,billing_dispute,1,25-48m,0.857,3,positive,1,3.4,1,1,1,1,0,1,1,0,2,0,2,2,0.7671,High
CUST-00134,Male,0,No,No,27,Yes,No,DSL,No,No,One year,No,Bank transfer (automatic),67.32,1839.44,1.0,none,1,25-48m,2.404,1,positive,0,0.0,1,0,0,1,0,0,0,1,1,2,0,2,0.5778,Medium
CUST-00135,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card (automatic),41.37,644.05,-0.096,contract_confusion,0,13-24m,2.586,3,neutral,0,0.6,1,1,0,1,0,1,0,2,2,3,1,1,0.2411,Low
CUST-00136,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,113.12,7623.47,0.592,service_outage,0,49-72m,1.664,2,positive,1,1.3,1,1,0,1,1,0,0,1,0,0,2,2,0.1047,Low
CUST-00137,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.75,5083.85,-0.085,billing_dispute,1,49-72m,1.335,4,neutral,1,2.3,1,0,0,1,1,1,0,0,1,2,2,1,0.6198,High
CUST-00138,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),85.79,3032.06,0.125,none,0,25-48m,2.383,3,neutral,0,0.6,1,1,0,1,1,1,0,2,2,3,0,1,0.1513,Low
CUST-00139,Male,0,No,No,21,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,71.12,1541.03,0.412,none,0,13-24m,3.233,3,positive,0,0.0,1,0,0,1,1,0,0,2,1,1,0,2,0.1619,Low
CUST-00140,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.18,494.93,0.23,speed_issues,0,0-12m,4.198,3,neutral,0,3.2,1,0,0,1,1,0,0,0,0,0,1,1,0.8193,High
CUST-00141,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,38.04,1579.57,0.342,billing_dispute,1,25-48m,0.906,1,positive,1,2.9,0,0,0,1,0,0,0,0,2,1,2,2,0.9049,High
CUST-00142,Male,0,No,Yes,54,No,No phone service,Fiber optic,Yes,No,Two year,No,Credit card (automatic),83.66,4520.01,0.128,contract_confusion,0,49-72m,1.521,1,neutral,0,0.6,1,0,1,0,0,1,0,2,2,3,1,1,0.1546,Low
CUST-00143,Female,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Two year,No,Electronic check,110.17,3765.31,-0.16,competitor_offer,0,25-48m,3.148,2,neutral,1,1.3,0,1,1,1,0,0,1,2,1,0,3,1,0.5351,Medium
CUST-00144,Female,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,39.29,2246.48,0.51,speed_issues,0,49-72m,0.689,3,positive,0,2.1,0,1,1,1,1,0,0,0,2,1,1,2,0.7826,High
CUST-00145,Female,1,No,Yes,33,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),75.18,2483.17,-0.272,service_outage,0,25-48m,2.211,3,neutral,1,2.3,0,0,1,1,1,0,0,0,1,2,2,1,0.5405,Medium
CUST-00146,Male,1,Yes,No,69,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),70.93,4903.4,0.775,none,0,49-72m,1.013,1,positive,0,0.6,1,1,0,1,0,0,0,2,2,2,0,2,0.1285,Low
CUST-00147,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,82.17,286.95,0.181,none,1,0-12m,20.542,4,neutral,0,3.3,1,1,1,1,0,1,1,0,2,1,0,1,0.8912,High
CUST-00148,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,76.78,3473.35,0.608,speed_issues,0,25-48m,1.669,1,positive,0,2.1,1,1,0,1,0,0,0,0,2,1,1,2,0.5775,Medium
CUST-00149,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.28,462.09,0.977,contract_confusion,1,0-12m,4.116,2,positive,0,2.7,1,0,0,1,0,0,0,0,0,2,1,2,0.8377,High
CUST-00150,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.14,5269.18,0.281,none,0,49-72m,1.429,4,neutral,0,1.5,0,1,0,1,1,1,1,0,1,2,0,1,0.4299,Medium
CUST-00151,Male,0,Yes,No,34,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,45.27,1567.1,-0.217,service_outage,0,25-48m,1.293,4,neutral,1,2.3,1,1,0,1,1,1,0,0,1,1,2,1,0.4742,Medium
CUST-00152,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.3,5691.82,0.677,contract_confusion,1,49-72m,1.207,2,positive,0,1.5,1,1,1,1,1,0,0,0,0,1,1,2,0.1808,Low
CUST-00153,Male,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,47.99,2702.13,0.104,none,1,49-72m,0.842,4,neutral,0,2.6,1,0,0,1,1,0,1,0,2,0,0,1,0.8052,High
CUST-00154,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),26.24,296.16,-0.272,none,1,0-12m,2.385,2,neutral,0,2.7,1,1,1,1,0,0,0,0,1,3,0,1,0.6514,High
CUST-00155,Male,1,Yes,No,11,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,30.72,381.01,0.581,speed_issues,1,0-12m,2.56,1,positive,0,3.2,1,1,0,1,0,0,0,0,1,0,1,2,0.8532,High
CUST-00156,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,101.41,4296.73,0.447,billing_dispute,0,25-48m,2.358,4,positive,1,3.4,0,0,0,1,0,1,1,0,2,0,2,2,0.8348,High
CUST-00157,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,30.14,573.14,0.27,contract_confusion,0,13-24m,1.586,2,neutral,0,2.0,1,1,0,1,0,0,0,0,1,0,1,1,0.7905,High
CUST-00158,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),51.05,3437.88,-0.126,competitor_offer,0,49-72m,0.751,2,neutral,1,0.8,0,0,0,1,1,0,0,2,0,3,3,1,0.2027,Low
CUST-00159,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),46.76,2754.82,0.696,none,0,49-72m,0.793,2,positive,0,0.6,1,0,0,1,0,1,0,1,2,2,0,2,0.4542,Medium
CUST-00160,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,23.79,52.1,0.621,competitor_offer,0,0-12m,11.895,1,positive,1,2.0,0,0,1,1,0,0,0,2,0,1,3,2,0.2118,Low
CUST-00161,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),77.95,590.13,0.189,speed_issues,0,0-12m,9.744,3,neutral,0,1.2,1,0,1,1,1,0,0,1,0,3,1,1,0.3554,Medium
CUST-00162,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),97.88,2068.19,0.844,none,0,13-24m,4.449,4,positive,0,0.6,1,0,0,1,0,1,1,2,2,3,0,2,0.086,Low
CUST-00163,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,117.23,2377.31,0.592,none,0,13-24m,5.582,2,positive,0,0.6,0,0,0,1,0,0,1,2,2,1,0,2,0.1941,Low
CUST-00164,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,111.6,3171.56,-0.076,service_outage,0,25-48m,3.848,4,neutral,1,1.4,0,1,0,1,1,0,1,2,2,1,2,1,0.4144,Medium
CUST-00165,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.93,844.18,0.012,billing_dispute,0,25-48m,0.62,3,neutral,1,2.3,0,0,1,1,1,0,0,0,0,3,2,1,0.5208,Medium
CUST-00166,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,43.75,1272.56,0.343,service_outage,1,25-48m,1.509,3,positive,1,1.9,1,1,0,1,0,0,1,1,2,0,2,2,0.6665,High
CUST-00167,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,59.21,2151.18,0.135,contract_confusion,0,25-48m,1.6,3,neutral,0,1.5,0,1,0,1,1,1,0,0,1,1,1,1,0.4085,Medium
CUST-00168,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,No,Two year,No,Credit card (automatic),105.5,2131.88,0.294,speed_issues,0,13-24m,5.024,1,neutral,0,0.6,1,0,0,0,0,1,0,2,2,3,1,1,0.1226,Low
CUST-00169,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.01,634.43,-0.205,billing_dispute,0,0-12m,4.501,3,neutral,1,4.1,1,1,0,1,0,1,1,0,2,2,2,1,0.7307,High
CUST-00170,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,Two year,No,Electronic check,75.03,3539.45,-0.076,speed_issues,0,25-48m,1.563,2,neutral,0,0.5,0,1,0,1,0,0,1,2,1,0,1,1,0.1597,Low
CUST-00171,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,83.96,3897.45,0.23,speed_issues,0,25-48m,1.786,3,neutral,0,2.6,0,1,1,1,1,0,0,0,2,0,1,1,0.8074,High
CUST-00172,Male,0,No,No,14,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),47.8,684.12,0.302,speed_issues,1,13-24m,3.187,2,neutral,0,1.5,1,0,0,1,0,0,1,0,1,3,1,1,0.8178,High
CUST-00173,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,76.19,5058.23,0.285,service_outage,0,49-72m,1.137,1,neutral,1,2.8,1,1,1,1,0,0,0,0,0,0,2,1,0.3193,Medium
CUST-00174,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),23.09,315.88,-0.313,contract_confusion,0,0-12m,1.776,2,neutral,0,2.5,0,1,1,1,0,0,0,0,1,3,1,1,0.2782,Low
CUST-00175,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,66.02,3830.47,0.264,contract_confusion,1,49-72m,1.119,2,neutral,0,2.6,0,0,0,1,0,0,1,0,2,0,1,1,0.8174,High
CUST-00176,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),55.85,674.62,0.599,none,0,0-12m,4.296,3,positive,0,2.1,0,1,0,1,0,1,0,0,2,2,0,2,0.6153,High
CUST-00177,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,53.58,3850.9,0.038,none,1,49-72m,0.744,2,neutral,0,0.0,1,1,0,1,0,0,0,1,0,1,0,1,0.0599,Low
CUST-00178,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Mailed check,41.49,787.61,-0.08,none,0,13-24m,2.184,5,neutral,0,0.0,1,1,0,1,1,1,1,2,1,1,0,1,0.0605,Low
CUST-00179,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,99.77,5630.97,0.025,none,1,49-72m,1.75,3,neutral,0,2.6,1,0,0,1,1,0,0,0,2,0,0,1,0.8698,High
CUST-00180,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,106.19,3313.84,0.071,service_outage,1,25-48m,3.318,5,neutral,1,1.9,1,1,1,1,1,1,1,1,2,0,2,1,0.6442,High
CUST-00181,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.81,2172.02,0.673,competitor_offer,1,13-24m,5.086,3,positive,1,2.3,1,1,0,1,1,1,0,0,1,2,3,2,0.8057,High
CUST-00182,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Two year,No,Mailed check,57.61,798.84,-0.307,billing_dispute,0,13-24m,4.115,4,neutral,1,1.8,1,0,1,1,0,1,1,2,1,1,2,1,0.2473,Low
CUST-00183,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,43.92,1031.79,-0.2,none,0,13-24m,1.83,2,neutral,0,2.1,0,0,0,1,0,0,1,0,2,1,0,1,0.7185,High
CUST-00184,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,27.84,1378.66,-0.637,billing_dispute,1,25-48m,0.568,1,negative,1,4.4,1,0,0,0,1,0,0,0,2,0,2,0,0.9688,High
CUST-00185,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,85.24,2646.4,0.672,service_outage,1,25-48m,2.664,4,positive,1,2.9,1,1,0,1,1,1,0,0,2,1,2,2,0.6584,High
CUST-00186,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,51.02,537.39,0.322,speed_issues,0,0-12m,4.638,4,neutral,0,2.7,1,0,0,1,1,1,0,0,1,1,1,1,0.7359,High
CUST-00187,Female,1,No,Yes,59,Yes,No,DSL,No,No,One year,Yes,Electronic check,45.67,2711.19,-0.296,speed_issues,0,49-72m,0.761,2,neutral,0,0.5,0,0,1,1,1,0,0,1,1,0,1,1,0.4855,Medium
CUST-00188,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,55.14,3720.53,0.112,contract_confusion,0,49-72m,0.811,2,neutral,0,0.5,1,0,0,1,0,0,0,2,0,0,1,1,0.1128,Low
CUST-00189,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,73.47,4413.9,0.38,service_outage,0,49-72m,1.204,3,positive,1,2.9,1,1,1,1,1,0,1,0,2,1,2,2,0.7332,High
CUST-00190,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,34.19,155.14,0.437,competitor_offer,1,0-12m,6.838,3,positive,1,4.1,0,0,1,1,0,1,0,0,2,1,3,2,0.9551,High
CUST-00191,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,114.13,3998.38,0.605,competitor_offer,1,25-48m,3.17,2,positive,1,1.9,1,0,1,1,0,0,0,1,2,0,3,2,0.6944,High
CUST-00192,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,91.26,5772.03,-0.448,billing_dispute,0,49-72m,1.426,3,negative,1,2.9,1,0,0,1,0,1,0,2,2,0,2,0,0.4467,Medium
CUST-00193,Male,0,No,No,31,No,No phone service,DSL,No,No,One year,Yes,Credit card (automatic),22.68,725.17,0.624,none,0,25-48m,0.709,1,positive,0,0.0,1,0,0,0,1,0,0,1,1,3,0,2,0.3428,Medium
CUST-00194,Male,0,No,No,70,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),48.68,3424.09,-0.478,billing_dispute,1,49-72m,0.686,3,negative,1,3.3,1,0,0,1,1,0,0,0,1,3,2,0,0.9295,High
CUST-00195,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,23.03,1544.37,0.589,none,0,49-72m,0.349,4,positive,0,2.0,1,1,0,1,1,1,0,0,1,0,0,2,0.2268,Low
CUST-00196,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,40.95,372.7,0.544,none,0,0-12m,4.095,1,positive,0,1.2,0,1,0,1,0,0,0,1,0,1,0,2,0.2644,Low
CUST-00197,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.66,974.44,1.0,none,0,13-24m,2.222,2,positive,0,1.5,0,0,0,1,1,0,0,0,0,3,0,2,0.5968,Medium
CUST-00198,Female,1,No,No,39,Yes,No,Fiber optic,No,No,Two year,No,Credit card (automatic),89.8,3519.95,0.04,speed_issues,1,25-48m,2.245,1,neutral,0,0.6,0,0,0,1,0,0,0,2,2,3,1,1,0.6256,High
CUST-00199,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,89.87,3694.64,-0.096,none,0,25-48m,2.14,4,neutral,0,2.0,1,0,0,1,0,1,1,0,1,0,0,1,0.5101,Medium
CUST-00200,Male,1,Yes,No,71,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),22.53,1613.26,0.317,none,0,49-72m,0.313,2,neutral,0,1.5,1,1,0,1,0,0,1,0,1,2,0,1,0.2539,Low
CUST-00201,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,76.81,3501.54,0.266,speed_issues,0,25-48m,1.67,3,neutral,0,0.6,1,1,1,1,0,1,1,2,2,1,1,1,0.2316,Low
CUST-00202,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,114.09,4604.84,1.0,service_outage,1,25-48m,2.783,4,positive,1,1.9,0,1,0,1,1,1,1,1,2,0,2,2,0.4212,Medium
CUST-00203,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),80.84,243.31,-0.364,speed_issues,1,0-12m,20.21,3,negative,0,4.3,1,1,0,1,0,1,0,0,2,2,1,0,0.9253,High
CUST-00204,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,114.05,1490.02,-0.087,speed_issues,0,13-24m,8.146,2,neutral,0,1.5,1,0,1,1,0,0,0,0,0,1,1,1,0.7548,High
CUST-00205,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Electronic check,56.06,762.53,-0.222,contract_confusion,1,13-24m,4.004,4,neutral,0,1.1,0,0,0,1,0,1,1,1,2,0,1,1,0.5597,Medium
CUST-00206,Male,0,No,Yes,52,No,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,63.98,3342.83,0.375,none,1,49-72m,1.207,1,positive,0,2.0,1,0,1,0,0,1,0,0,1,0,0,2,0.6534,High
CUST-00207,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),67.55,1937.36,0.016,service_outage,1,25-48m,2.329,4,neutral,1,1.4,0,0,1,1,1,0,1,2,2,3,2,1,0.5731,Medium
CUST-00208,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),110.39,2467.91,0.375,billing_dispute,0,13-24m,4.8,3,positive,1,0.8,0,1,1,1,0,0,1,2,1,3,2,2,0.1193,Low
CUST-00209,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,56.03,1724.65,0.458,none,0,25-48m,1.807,3,positive,0,2.0,0,0,0,1,0,1,1,0,1,0,0,2,0.5895,Medium
CUST-00210,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),116.34,8153.44,0.42,service_outage,0,49-72m,1.639,2,positive,1,0.8,1,1,0,1,0,0,0,2,0,2,2,2,0.0416,Low
CUST-00211,Male,0,Yes,No,60,No,No phone service,Fiber optic,No,Yes,One year,Yes,Electronic check,72.31,4346.14,0.176,none,0,49-72m,1.185,2,neutral,0,1.1,1,1,0,0,1,0,1,1,2,0,0,1,0.5646,Medium
CUST-00212,Male,1,No,Yes,22,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.81,922.42,0.482,competitor_offer,1,13-24m,1.731,3,positive,1,2.3,1,0,1,1,1,1,0,0,1,2,3,2,0.9131,High
CUST-00213,Male,0,Yes,No,7,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),28.37,218.8,0.274,speed_issues,0,0-12m,3.546,2,neutral,0,2.7,1,1,0,1,1,0,0,0,1,3,1,1,0.773,High
CUST-00214,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,35.29,550.14,0.019,none,1,13-24m,2.206,1,neutral,0,2.6,1,1,0,1,0,0,0,0,2,0,0,1,0.9183,High
